lens,jpg_url,raw_url
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/7273186521.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/2171116719.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/6408955619.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/4467079479.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/4262127260.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/7682308461.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/5181004631.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/3975710611.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/4728129840.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/1703465868.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/8302910408.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/1298800240.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-6142952057/1347342568.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-6142952057/1613830905.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-6142952057/3628807872.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-6142952057/5805005626.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-6142952057/9497226307.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-6142952057/0461605618.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-6142952057/2701695764.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-6142952057/8925806215.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-6142952057/9480254105.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-6142952057/2007454227.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-6142952057/8199693081.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-6142952057/9742542576.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-6142952057/3143180309.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-6142952057/4772995033.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-6142952057/2715756058.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-6142952057/5095423645.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-6142952057/2516452469.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-6142952057/4386998851.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-6142952057/1536085912.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-6142952057/8687410810.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-6142952057/0900019486.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-6142952057/9794577564.3fr
